"","y1980","y1981","y1982","y1983","y1984","y1985","y1986","y1987","y1988","y1989","y1990","y1991","y1992","y1993","y1994","y1995","y1996","y1997","y1998","y1999","y2000","y2001","y2002","y2003","y2004","y2005","y2006","y2007","y2008","y2009","y2010","y2011","y2012","y2013","y2014","y2015"
"226",12,5,40,12,40,20,10,20,15,15,20,30,10,10,2,10,30,5,15,50,40,25,25,15,15,15,20,20,30,30,15,15,15,15,15,25
"227",5,5,5,15,15,15,15,15,10,10,15,10,5,5,15,15,10,15,15,15,10,10,15,NA,NA,NA,10,8,16,5,10,4,4,4,22,20
"228",NA,NA,NA,NA,NA,NA,NA,NA,0,10,0,0,10,0,5,20,0,10,15,5,10,10,25,10,11,25,0,5,5,5,15,10,10,40,0,10
"229",0,60,5,0,50,15,5,10,40,30,5,10,5,10,5,5,30,15,10,20,40,40,25,15,20,6,10,30,20,20,5,10,30,60,10,15
"230",10,35,5,10,15,15,0,5,3,25,0,0,0,0,5,0,0,0,0,0,25,5,0,60,20,10,20,5,40,5,5,5,5,10,5,5
"231",15,15,10,5,25,5,5,10,5,5,4,5,5,10,5,3,30,10,15,8,25,6,5,5,12,14,21,5,18,8,6,6.9,10,0,0,8.1
"232",5,NA,0,8,0,5,3,0,0,15,NA,0,0,0,10,5,10,41,35,5,5,0,5,5,5,5,5,5,3,5,0,60,0,15,5,0
"233",2,0,5,0,5,3,0,10,2,5,5,2,2,0,3,0,0,24,0,0,10,0,0,0,3,5,20,2,20,2,10,5,20,7,10,10
"234",NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,5,5,0,0,0,0,7,0,0,0,8,5,4,10,10,15,10,2,10,10,20,10,6
"235",5,40,5,10,5,15,10,15,40,5,40,5,40,40,5,30,20,15,5,20,5,5,15,15,5,40,0,60,5,35,10,5,5,5,20,5
"236",2,5,24,5,0,30,0,5,3,3,0,20,4,0,5,0,15,3,5,39,5,15,5,40,5,4,24,0,15,4,6,0,5,5,8,5
"237",10,40,25,40,15,10,2,3,2,0,20,0,10,5,3,2,20,0,5,5,5,30,35,0,15,5,20,5,30,5,0,0,0,10,5,0
"238",25,0,3,0,0,30,2,5,40,40,25,3,10,5,25,3,40,10,10,40,5,20,26,15,10,20,5,5,13,15,10,5,10,5,5,5
"239",NA,NA,NA,NA,NA,19,10,5,16,14,16,17,28,13,15,15,15,10,15,8,40,15,15,8,5,10,30,12,10,2,41,10,16,26,20,38
"240",0,6,0,NA,NA,NA,20,50,50,0,30,10,15,15,10,20,15,15,20,18,15,22,20,20,25,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241",0,15,40,5,45,25,0,20,5,3,10,9,3,5,5,6,20,10,5,35,25,25,15,20,15,10,10,10,25,10,10,6,5,17,16,10
"242",20,0,5,5,0,5,0,7,47,5,15,10,25,10,10,5,30,30,0,5,5,0,0,15,5,5,5,39,15,0,18,11,0,8,40,8
"243",NA,NA,NA,NA,NA,NA,NA,45,3,35,50,30,10,30,15,32,28,52,35,26,54,5,15,37,15,23,20,6,50,35,5,4,5,15,30,12
"244",9,5,3,5,3,5,0,8,8,10,8,0,0,0,15,6,10,10,20,0,10,15,10,5,3,0,5,5,NA,10,2,5,5,5,NA,10
"245",15,60,80,80,80,70,5,5,5,60,40,60,30,30,20,0,40,20,10,40,39,14,40,25,24,15,10,35,35,20,10,19,22,30,25,34.5
"246",5,25,3,30,50,5,30,0,5,5,0,5,15,5,0,0,30,40,10,15,5,8,10,15,100,15,25,5,10,5,40,10,0,0,5,0
"247",30,5,15,3,8,40,0,25,10,15,5,0,0,0,15,0,5,0,0,0,30,15,0,0,10,6,10,16,19,12,8,19,30,3,5,14
"248",NA,NA,NA,NA,NA,10,10,5,25,10,10,25,25,30,5,20,0,10,0,25,10,10,20,5,10,25,0,0,0,20,15,30,25,15,10,10
"249",NA,NA,NA,NA,NA,NA,0,5,4,0,0,0,0,NA,10,0,0,0,0,0,25,25,5,0,NA,5,0,5,20,15,10,25,30,5,2,15
"250",20,25,5,10,5,14,27,13,20,30,35,50,17,7,6,10,20,20,15,15,46,15,20,33,10,10,14,21,14,23,13,16,25,20,10,23
"251",10,20,20,10,10,10,10,12,10,15,5,5,20,10,5,5,5,3,5,5,5,5,10,10,2,10,20,15,30,15,5,10,5,10,8,15
"252",NA,NA,NA,NA,NA,NA,NA,6,0,30,0,10,0,5,8,15,0,0,5,3,7,4,5,13,0,5,0,0,15,50,0,8,8,0,0,8
"253",5,5,10,5,5,5,15,15,10,25,20,30,10,10,5,15,15,15,10,10,40,15,15,15,10,2,10,5,20,35,5,10,15,5,10,15
"254",10,10,20,20,15,10,10,20,15,25,5,10,10,5,NA,15,15,8,20,15,10,30,20,10,10,15,15,20,15,15,5,15,10,20,9,22
"255",8,25,22,10,20,25,20,10,15,15,15,10,20,15,5,20,10,10,10,5,10,10,15,5,15,15,20,20,30,40,10,15,10,20,15,15
"256",0,0,5,10,15,20,10,5,10,0,0,0,10,0,10,5,0,10,46,5,15,10,8,0,2,0,20,0,5,0,10,10,50,10,10,25
"257",10,5,10,5,10,15,12,10,10,15,10,25,6,10,10,10,8,15,5,10,30,10,0,10,7,3,10,6,13,NA,10,12,12,14,16,6
"258",15,10,15,10,5,5,15,5,5,25,10,25,10,0,5,5,10,5,5,10,50,10,15,20,0,5,10,0,10,5,7,7,6,5,10,15
"259",NA,NA,NA,NA,NA,25,5,18,10,5,5,5,50,25,5,15,5,15,5,35,20,15,30,22,20,17,15,17,15,17,30,20,20,20,12,18
"260",10,8,10,5,5,8,15,5,5,35,25,25,8,5,5,10,10,10,5,5,45,10,25,15,5,10,0,10,20,25,5,15,8,5,10,5
"261",15,25,5,0,15,5,10,0,15,15,10,15,5,5,10,5,5,5,10,10,10,20,15,10,10,10,15,15,15,20,5,10,15,15,5,30
"262",20,15,8,5,5,10,25,15,20,15,25,40,10,10,10,15,15,20,10,15,45,8,15,25,5,10,10,15,7,45,15,18,25,9,6,10
"263",10,15,5,15,5,10,10,5,5,15,5,5,5,5,5,5,5,0,5,5,0,20,10,10,5,5,4,15,0,0,5,24,20,10,16,28
"264",30,36,12,5,9,30,12,0,10,23,15,10,0,10,0,5,10,0,20,0,5,20,25,25,9,14,17,18,15,35,9,24,10,13,10,22
"265",20,5,12,35,5,5,15,15,20,25,15,30,20,20,15,20,15,20,5,20,35,15,15,15,30,10,20,15,15,10,15,15,10,20,15,15
"266",30,25,5,5,12,10,20,20,20,15,50,15,5,15,13,5,25,14,50,10,40,25,15,15,12,10,15,25,30,53,10,18,25,0,30,20
"267",15,15,15,20,15,25,10,10,10,15,20,20,5,15,10,12,10,5,NA,5,40,5,10,25,5,5,5,15,7,10,7,10,10,15,5,10
"268",30,20,10,5,15,20,15,15,10,35,5,25,10,15,8,10,10,10,25,15,0,10,15,15,10,18,0,15,15,18,10,16,5,0,5,15
"269",NA,NA,NA,15,10,25,15,10,15,25,10,15,5,15,0,18,15,12,0,15,15,10,20,20,5,10,15,3,15,3,0,25,10,20,10,20
"270",25,11,15,10,6,22,10,10,12,12,7,52,10,33,4,0,5,5,0,10,10,10,15,13,0,11,15,10,21,21,12,18,10,18,10,25
"271",NA,NA,10,10,10,15,10,15,15,20,10,5,5,10,5,10,5,5,10,5,15,0,22,5,5,10,4,4,6,17,20,6,15,8,4,17
"272",20,15,9,25,12,5,5,15,5,0,0,10,10,5,10,10,6,5,45,5,15,5,2,12,10,5,20,10,22,15,9,15,11,10,15,15
"273",7,25,15,5,20,10,5,10,20,NA,15,15,NA,NA,NA,NA,NA,28,0,10,20,NA,10,10,10,10,10,15,15,12,0,12,17,0,5,15
"274",15,15,5,12,5,5,15,12,5,5,5,5,5,10,10,10,0,15,15,10,20,0,0,0,0,0,5,0,0,15,5,5,0,5,0,10
"275",NA,NA,10,10,7,5,5,15,12,10,10,10,5,15,15,20,20,5,10,5,8,20,10,5,10,10,5,20,10,10,10,14,18,12,9,10
"276",25,5,10,20,15,15,15,5,5,5,15,12,20,10,12,NA,10,30,18,10,30,15,20,18,15,10,20,10,10,20,10,10,10,0,20,15
"277",12,10,5,15,10,10,10,5,5,5,3,5,16,15,5,5,9,20,20,0,15,5,5,5,15,25,15,15,5,6,10,50,15,15,10,10
"278",6,5,5,25,5,5,0,5,3,100,15,9,10,7,15,7,15,9,8,13,20,16,20,22,0,10,10,10,5,25,5,10,10,10,5,20
"279",NA,NA,NA,NA,NA,NA,NA,12,3,10,15,6,5,8,5,5,10,10,5,10,20,10,10,5,7,15,0,0,0,15,0,0,0,0,9,10
"280",20,30,15,0,15,10,10,0,25,10,3,5,10,0,5,5,10,3,5,5,4,0,0,21,15,9,10,18,1,37,12,5,10,21,8,15
"281",15,25,5,15,20,15,0,15,15,5,15,15,15,18,15,12,12,12,20,15,20,10,15,15,15,10,15,20,10,25,15,10,20,20,10,25
"282",NA,NA,NA,17,10,16,8,10,15,12,15,15,20,10,5,10,8,15,20,10,20,20,15,14,30,20,20,20,10,15,20,15,22,20,0,20
"283",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,4,12,0,6,5,0,0,0,10,0,5,0
"284",10,20,15,10,15,10,15,15,20,5,9,5,10,0,0,15,20,15,15,10,15,15,15,20,22,13,17,22,13,20,20,15,18,12,10,23
"285",10,15,15,12,15,15,15,5,10,10,7,20,15,5,15,15,5,30,6,12,10,5,15,15,25,10,10,20,4,10,10,5,15,10,5,10
"286",20,10,25,25,25,6,30,15,8,8,5,6,NA,NA,NA,10,0,0,0,0,20,0,8,15,5,5,12,10,10,13,20,15,10,21,0,30
"287",15,10,20,10,5,6,10,12,10,12,5,15,10,6,8,14,6,5,8,9,30,12,8,16,25,15,17,25,15,11,18,16,14,26,19,15
"288",NA,NA,10,15,10,15,12,250,5,5,5,10,10,10,15,10,5,20,10,5,15,25,20,6,10,14,15,10,10,20,17,21,15,NA,NA,NA
"289",15,15,5,15,5,5,5,NA,NA,12,9,9,3,6,4,5,7,NA,0,7,25,6,3,12,6,4,5,15,15,20,10,5,NA,NA,NA,NA
"290",18,14,12,12,6,8,15,9,24,15,15,23,17,23,15,17,10,29,17,17,35,15,17,17,25,20,16,9,15,7,12,6,13,7.5,8,4
"291",10,8,12,8,30,15,45,35,10,8,18,12,15,12,15,12,10,10,8,10,25,15,5,12,5,5,5,15,15,20,10,15,20,25,15,25
"292",15,10,10,5,5,5,10,10,10,2,10,5,5,5,5,5,5,15,20,0,20,0,15,5,0,0,10,15,15,10,15,9,0,6,0,35
"293",10,15,5,5,15,15,8,6,15,10,0,3,0,3,3,0,15,7,7,10,8,7,20,15,5,7,15,3,5,25,10,5,0,18,7,17
"295",NA,NA,NA,NA,NA,NA,NA,5,10,5,5,0,5,7,10,7,5,26,20,15,15,15,12,17,9,15,10,10,10,10,16,10,10,8,5,12
"296",8,5,8,20,12,3,5,2,0,0,5,5,15,8,3,5,10,15,20,8,5,10,5,5,10,12,10,0,7,10,7,0,15,10,0,10
"297",36,26,15,20,25,10,35,0,10,8,10,12,5,5,15,NA,10,15,10,10,10,25,10,16,15,30,14,22,9,15,14,8,9.9,11,9,12
"298",20,12,15,10,15,0,0,10,10,5,0,20,5,15,10,15,10,5,5,15,10,10,10,10,15,15,4,15,5,5,7,5,10,6,3,5
"299",10,6,12,20,4,3,8,10,8,5,15,6,20,10,7,8,8,10,15,10,15,20,12,5,15,0,7,0,0,0,20,10,12,15,10,20
"300",20,25,10,25,10,NA,5,10,10,15,5,5,15,5,10,15,10,5,5,15,5,10,15,5,5,0,10,0,14,20,20,10,5,5,0,15
"301",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,7,0,3,8,10,0,0,10,0,0,0
"302",20,12,10,10,10,5,14,3,20,5,15,8,11,5,10,10,6,20,10,5,20,15,10,10,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303",20,20,15,15,15,15,10,20,15,15,10,15,10,17,15,10,12,20,22,7,15,14,15,15,8,25,10,20,15,15,20,15,12,18,20,15
"304",NA,NA,NA,NA,NA,NA,NA,10,20,10,5,8,7,10,12,8,8,10,5,10,5,0,15,10,10,10,15,12,10,20,15,15,18,10,15,15
"305",NA,NA,NA,NA,NA,NA,NA,1,15,5,0,0,0,0,5,5,15,8,0,0,0,5,10,15,10,15,10,9,10,15,8,5,15,15,8,25
"306",12,15,20,70,12,15,10,30,25,5,20,25,10,15,15,15,6,NA,25,25,40,10,0,10,5,15,0,5,5,5,12,13,0,12,10,10
"307",15,12,15,20,15,12,15,12,23,20,10,7,5,2,0,10,25,14,20,10,15,15,15,15,10,20,9,10,9,21,5,3,0,0,12,5
"309",10,8,6,21,6,15,5,13,15,15,15,30,8,7,5,2,10,5,12,20,20,20,15,15,15,15,15,9,9,15,8,15,10,18,10,15
"310",15,20,10,15,10,15,15,10,17,25,10,15,15,15,15,10,20,10,10,10,15,10,25,15,15,20,15,15,15,20,28,10,12,18,10,25
"311",5,20,10,5,10,10,5,15,10,10,8,15,5,10,4,0,10,5,5,10,17,15,29,8,10,6,0,15,0,17,0,0,15,10,24,20
"312",12,12,10,23,10,9,7,5,0,0,10,8,7,13,0,23,3,31,10,5,15,15,15,15,10,10,20,20,12,15,10,0,5,0,15,18
"313",10,15,7,14,5,5,15,10,10,15,15,15,20,10,10,10,5,12,20,10,20,10,10,8,8,5,12,8,8,17,10,20,16,18,23,22
"314",NA,NA,NA,NA,NA,NA,NA,NA,NA,15,7,20,5,10,0,15,2,10,10,10,10,15,15,5,8,14,0,0,10,12,0,20,0,7,0,0
"315",10,5,10,30,0,15,5,25,10,10,10,5,5,7,12,28,15,10,10,15,10,10,15,15,5,10,6,6,0,0,15,15,3,15,8,26
"316",16,28,15,12,14,18,10,21,15,8,18,14,26,10,16,20,10,25,15,5,20,8,15,10,18,10,24,13,10,20,10,10,28,10,20,10
"317",10,10,10,10,5,5,10,25,5,20,5,5,15,10,5,5,100,5,5,15,10,10,0,10,10,10,10,10,5,15,15,5,10,10,5,20
"318",15,5,10,7,3,10,5,5,2,0,0,5,10,5,0,NA,NA,NA,5,5,10,10,NA,0,5,16,0,10,15,5,5,12,20,12,11,5
"320",13,10,4,12,3,2,10,11,8,4,20,7,10,10,10,4,5,5,10,8,18,0,0,7,3,10,0,12,6,10,0,0,0,10,0,0
"321",19,13,5,10,7,13,5,6,11,14,6,28,13,12,6,7,5,10,10,18,12,5,24,5,14,17,6,24,12,25,13,15,7,12,10,11
"322",15,15,5,10,10,5,5,10,5,5,5,10,5,10,5,15,0,0,0,15,15,10,10,0,25,7,7,30,18,15,15,0,0,6,13,10
"323",11,10,10,35,0,10,8,8,0,15,5,10,5,3,2,10,4,25,10,7,10,5,7,18,1,0,0,5,3,15,1,0,0,0,3,0
"324",NA,5,5,5,5,5,NA,5,10,10,0,20,5,5,5,15,5,20,0,5,20,15,10,20,8,8,5,10,10,25,5,10,0,5,10,10
"325",25,5,15,12,13,12,5,15,12,17,5,8,8,3,3,15,10,10,20,0,23,2,6,2,8,12,15,5,1,22,23,10,NA,5,2.9,9
"326",0,35,0,5,0,10,0,0,10,5,5,15,0,0,30,15,20,0,0,0,0,10,NA,15,35,10,15,40,25,25,15,40,8,15,15,5
"328",15,10,35,15,20,15,20,10,15,10,20,5,5,10,10,15,0,10,10,10,20,10,10,15,5,10,10,25,10,0,15,10,15,20,10,23
"329",15,12,7,15,3,15,10,3,0,5,0,15,0,0,12,15,0,0,14,0,0,10,NA,5,0,10,5,5,7,5,15,10,8,19,5,5
"330",5,20,15,20,4,7,8,18,15,5,5,15,24,9,7,15,10,15,10,5,20,8,15,10,5,10,10,12,5,15,12,7,12,15,12,15
"331",15,9,NA,20,10,18,15,22,5,14,15,20,20,13,20,15,10,15,10,10,5,25,2,30,25,5,5,5,15,15,10,5,0,6,5,20
"332",14,8,7,9,5,10,10,5,20,10,10,12,6,6,0,3,8,8,7,9,3,4,20,8,0,0,0,0,10,25,9,5,5,5,17,15
"333",15,NA,NA,10,5,2,12,30,9,10,6,6,4,6,4,6,3,31,12,18,4,18,13,6,9,8,14,14,17,6,23,8,22,25,22,24
"334",NA,NA,10,5,5,10,10,5,15,10,0,10,10,10,7,3,3,5,5,0,5,0,0,0,5,5,5,8,15,6,5,5,3,15,5,5
"335",NA,NA,NA,NA,NA,NA,7,7,5,6,6,10,8,5,10,15,9,10,9,6,11,18,13,8,19,12,8,15,6,8,10,6,6,10,7,16
"336",NA,NA,NA,NA,NA,NA,NA,5,25,20,5,15,10,10,15,10,20,10,10,25,5,4,30,20,10,20,4,4,10,15,1,10,10,15,10,8
"337",10,10,15,15,5,5,10,5,5,5,5,5,5,14,8,9,8,11,12,NA,25,10,17,10,8,10,8,11,9,20,14,10,24,25,9,10
"339",10,10,10,25,25,0,5,10,20,5,25,30,15,20,10,5,10,5,20,10,35,20,0,13,41,10,10,16,40,18,13,14,16,18,NA,NA
"340",NA,NA,NA,NA,NA,5,20,10,10,5,2,3,NA,20,20,10,10,20,15,10,15,15,15,18,12,13,20,13,23,10,26,18,16,28,12,12
"341",5,5,5,5,5,5,8,8,20,10,25,35,15,5,8,15,15,5,10,5,30,25,7,0,40,5,5,10,NA,NA,NA,NA,NA,NA,NA,NA
"342",NA,NA,NA,NA,NA,NA,NA,NA,20,10,25,35,10,15,20,5,15,15,15,5,15,15,15,15,30,10,15,15,10,10,10,12,15,15,5,5
"343",18,5,25,15,25,15,5,20,10,15,10,25,15,5,18,10,20,15,15,5,10,15,10,0,30,10,15,10,NA,NA,NA,NA,NA,NA,NA,NA
"344",25,25,15,20,15,25,12,12,25,15,20,10,15,15,12,10,15,5,15,25,6,5,30,15,30,20,5,10,5,5,5,10,5,5,30,30
"345",5,10,15,7,10,10,10,5,12,10,15,45,20,10,8,5,5,20,15,8,30,20,20,10,20,0,10,0,20,0,10,7,4,8,0,10
"346",5,20,25,10,26,12,8,18,15,10,8,30,12,10,12,15,15,15,15,10,30,15,5,5,20,15,5,15,30,5,5,15,20,20,10,25
"347",5,5,15,10,15,15,10,5,10,10,25,5,15,15,15,15,15,10,12,20,5,15,5,10,10,15,10,15,20,5,10,40,15,20,20,10
"348",5,5,15,5,10,30,9,7,10,10,25,4,15,10,10,15,0,10,35,20,15,25,10,20,10,10,15,40,26,10,5,20,5,10,20,10
"349",6,10,15,7,10,15,10,15,25,5,15,0,15,10,10,10,0,7,30,8,15,20,15,12,10,13,15,15,18,10,16,10,11,10,10,10
"350",5,5,7,15,20,15,3,0,20,5,10,20,5,10,10,10,5,20,5,5,20,5,10,8,15,10,12,12,30,10,5,14,14,12,6,16
"351",NA,NA,NA,NA,NA,NA,10,10,10,5,10,0,10,15,10,20,10,10,10,20,5,5,20,10,20,10,15,5,15,10,13,10,0,11.5,14,37
"352",15,10,10,10,15,12,10,12,25,12,10,10,25,10,10,10,10,15,15,40,20,25,30,20,15,10,20,10,30,15,20,20,15,20,20,15
"353",20,NA,15,30,20,20,12,10,20,10,25,15,20,35,25,15,15,20,15,20,15,18,15,20,10,10,10,0,15,0,18,5,10,17,25,10
"354",15,18,8,8,15,8,5,10,25,15,12,18,15,15,15,12,12,10,25,20,20,30,20,20,10,10,5,10,15,30,15,10,50,30,5,10
"355",5,15,20,15,10,10,8,1,10,30,20,35,20,12,8,12,20,18,25,23,24,30,14,22,29,10,15,2,37,15,5,14,10,20,10,29
"356",1,5,5,10,25,10,12,NA,6,15,15,19,19,20,17,16,33,0,30,20,17,30,4,36,21,12,22,8,25,7,5,3,10,5,15,2
"357",3,5,NA,15,22,10,3,7,18,10,NA,10,15,12,30,3,18,8,30,20,12,30,15,20,35,20,15,10,40,10,15,20,15,0,15,15
"358",NA,NA,NA,NA,NA,NA,NA,NA,15,15,20,20,10,15,15,10,20,15,15,25,20,10,5,10,15,5,12,5,35,20,15,15,15,12,9,21
"359",25,25,5,15,20,20,15,15,30,10,25,10,5,30,20,15,10,10,14,15,5,5,10,15,5,10,10,20,20,15,25,25,15,15,15,10
"360",20,15,30,7,14,1,0,1,0,5,3,3,30,2,3,0,4,2,12,3,3,3,1,0,5,3,15,5,5,15,2,0,2,1,0,2
"361",0,10,10,0,10,5,5,15,2,0,0,0,5,4,4,16,16,9,14,17,23,15,14,5,10,10,NA,15,26,20,35,8,12,14,12,28
"362",NA,NA,NA,NA,10,8,NA,10,6,5,5,15,17,15,20,12,18,38,0,6,10,15,27,0,NA,NA,26,10,10,10,5,10,20,25,10,2
"363",0,20,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,12,6,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364",10,10,10,15,10,7,7,5,10,10,NA,15,5,5,10,10,5,35,10,25,0,15,15,5,5,0,0,5,5,5,5,5,8,5,5,5
"365",5,10,20,12,5,4,0,5,3,4,4,6,4,5,0,5,0,4,5,8,2,0,3,0,0,10,8,2,5,3,7,0,3,3,5,5
"366",5,8,5,NA,NA,3,5,3,5,5,15,5,NA,NA,5,10,NA,5,NA,10,5,0,20,5,17,5,10,40,10,5,5,5,5,5,5,0
"367",10,15,13,15,35,10,13,6,13,10,20,17,20,9,25,5,9,25,20,40,30,21,24,20,12,5,8,25,5,13,25,22,10,16,25,13
"368",10,15,7,8,6,0,0,0,0,0,10,0,0,0,0,15,0,0,5,0,0,15,28,0,12,0,0,18,0,5,35,2,40,5,15,3
"369",12,18,34,7,10,4,0,2,1,3,2,3,5,5,1,3,3,5,5,50,5,3,15,40,2,0,10,10,15,3,23,0,3,0,1,1.5
"370",NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,10,10,10,10,10,10,0,0,15,0,0,0,5,0,0,5,0,4,0,0,0,0,0,0,0
"371",0,10,10,3,10,8,0,0,0,0,16,0,0,0,0,5,10,8,8,5,0,0,20,5,5,3,45,12,40,8,5,5,17,0,8,3
"372",0,5,0,10,0,10,0,1,25,10,10,0,5,0,5,5,5,5,10,10,7,7,15,5,0,8,0,13,NA,NA,NA,NA,NA,NA,NA,NA
"373",0,0,15,0,0,5,5,3,0,0,0,0,5,3,0,0,5,0,0,15,0,0,0,3,5,5,5,5,0,0,0,0,0,5,0,5
"374",NA,NA,NA,NA,NA,NA,NA,15,5,2,0,0,5,5,0,0,NA,15,25,20,15,0,5,10,0,8,5,0,15,0,12,0,5,5,10,0
"375",NA,NA,NA,NA,10,0,5,10,NA,5,10,15,0,0,0,20,10,5,10,20,5,5,0,8,5,5,10,30,10,8,3,5,5,0,0,10
"376",10,7,5,5,15,5,5,10,6,5,17,5,5,10,10,5,8,25,10,10,10,9,5,16,9,7,6,5,15,10,6,5,10,15,7,10
"377",12,15,12,8,6,12,5,6,12,18,3,15,18,15,4,25,6,8,8,20,8,12,15,20,28,10,4,14,30,4,8,12,7,7,17,24
"378",15,NA,15,NA,0,0,0,0,20,0,25,30,0,25,10,5,20,10,5,15,15,0,10,10,15,5,20,10,35,15,10,15,15,NA,15,8.1
"379",NA,NA,NA,NA,NA,NA,10,10,20,10,35,5,20,15,5,5,10,15,12,10,30,10,10,5,40,7,20,20,40,10,5,10,33,17,20,12
"380",10,15,20,20,20,15,5,10,20,6,15,5,15,20,12,12,5,5,3,8,15,30,15,25,20,10,15,5,30,30,4,14,7,NA,16,25
"381",10,6,30,18,5,10,3,12,20,10,33,38,8,15,10,8,25,12,5,5,15,4,10,3,20,7,5,21,15,20,8,7,10,15,6,5
"382",NA,NA,NA,NA,NA,NA,NA,15,0,5,10,5,10,10,15,10,15,20,15,25,25,20,5,0,5,2,5,6,8,NA,NA,10,8,10,NA,7
"383",10,15,20,25,18,15,10,15,9,15,5,8,31,18,12,15,14,10,24,20,9,7,15,10,20,30,15,12,12,17,13,30,19,18,17,9
"384",5,15,15,5,0,0,5,5,5,5,20,5,10,15,5,10,15,20,0,10,20,11,0,9,18,3,8,13,21,10,5,9,2,0,2,10
"385",5,18,7,15,10,5,5,3,3,3,3,0,5,12,12,5,0,11,0,25,0,16,30,15,8,12,2,5,15,15,15,15,20,16,23,20
"386",5,5,20,5,5,3,5,NA,20,15,10,10,10,20,10,0,20,10,10,5,5,15,5,0,10,5,10,10,0,10,5,5,15,NA,NA,NA
"387",NA,NA,NA,NA,NA,NA,NA,30,30,10,10,35,15,15,15,15,20,5,35,20,15,5,15,15,10,15,10,25,45,15,5,29,17,15,14,25
"388",10,10,15,12,10,10,10,10,17,15,12,10,10,10,15,10,12,10,10,12,15,10,10,5,20,10,10,20,12,10,15,12,12,15,12,25
"389",10,10,10,10,0,10,0,9,20,5,15,0,5,15,8,5,30,10,15,8,5,15,7,18,10,25,4,19,12,20,14,25,23,12,7,13
"390",20,10,22,15,25,20,0,20,25,13,25,30,15,6,10,8,25,15,15,10,15,10,10,8,5,10,5,25,20,0,0,16,28,5,15,5
"391",2,20,20,10,30,20,5,10,11,6,13,10,6,7,10,3,10,0,15,15,10,10,10,0,10,10,16,10,10,15,6,13,19,24,4,12
"392",5,5,5,5,5,5,5,5,5,15,9,14,22,10,13,9,8,15,10,30,20,18,10,20,12,5,0,0,0,0,15,21,11,0,25,15
"393",15,10,20,8,8,9,6,10,15,10,25,35,12,13,15,10,20,15,12,0,10,8,8,12,15,10,8,16,18,10,16,9,28,17,9,21
"394",10,10,25,5,20,15,3,10,15,5,20,10,7,30,0,5,5,0,5,5,5,12,10,20,10,10,0,0,10,15,5,9,10,25,5,4
"395",4,5,0,15,30,20,2,12,15,12,5,25,8,7,14,2,2,5,NA,3,15,15,5,10,15,10,20,15,20,25,10,5,25,5,5,5
"396",8,40,48,12,15,12,12,10,10,12,15,0,0,6,8,25,15,18,25,15,8,12,15,5,5,5,5,3,8,5,3,5,5,5,10,40
"397",20,10,27,15,30,10,7,18,20,10,10,13,10,20,15,20,20,20,10,8,28,22,10,20,15,15,5,35,30,15,37,48,10,9,18,13
"398",8,15,20,10,45,15,9,20,10,10,36,40,18,15,10,5,25,10,0,10,12,15,20,15,15,5,20,15,35,22,10,8,21,10,5,15
"399",10,12,20,15,30,25,8,30,25,20,10,10,15,9,18,10,10,7,7,15,28,15,13,8,23,15,13,23,28,8,12,15,15,24,10,26
"400",12,0,3,2,12,20,10,20,8,15,7,10,10,20,10,5,15,10,5,5,0,19,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401",15,10,25,10,13,15,14,NA,NA,NA,NA,NA,NA,NA,NA,0,20,5,20,0,10,15,14,15,17,10,0,10,15,8,10,6,21,15,4,12
"402",NA,NA,NA,5,5,5,5,5,10,25,14,10,9,30,15,10,10,28,5,20,30,17,7,7,4,14,17,15,20,8,5,40,10,10,0,12
"403",10,5,5,5,3,8,10,6,8,15,10,0,5,NA,10,25,10,10,NA,5,3,3,40,10,5,15,15,3,5,5,2,10,5,0,1,5
"404",18,8,5,15,20,15,5,20,10,15,15,5,20,20,15,15,0,5,NA,5,10,15,10,25,10,10,9,12,20,19,15,41,20,20,8,20
"405",6,8,16,10,15,8,6,18,25,10,20,25,15,15,8,3,20,15,10,5,5,20,5,5,10,5,10,0,0,10,10,0,NA,10,0,5
"406",10,10,15,10,10,5,5,9,32,NA,20,5,8,10,3,5,10,15,5,15,15,10,5,10,15,5,15,5,10,15,10,10,25,0,5,2
"407",4,5,10,10,3,5,0,5,0,5,5,5,10,10,5,0,24,0,10,5,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408",10,8,10,5,10,30,5,15,10,15,20,10,12,10,15,8,5,10,15,10,15,15,5,10,10,7,12,15,12,12,8,17,18,12,7,16
"409",NA,NA,NA,NA,NA,NA,NA,NA,10,10,35,12,12,15,7,5,25,25,10,15,12,15,10,5,10,5,12,10,8,15,5,10,25,15,5,8
