"","long","lat","counts","Year"
"5882",-84.0796,35.9136,6,2015
"5883",-89.9333,35.15,8,2015
"5884",-85.5113,35.0664,7,2015
"5885",-84.0927,36.2242,1,2015
"5886",-89.3833,36.4167,1,2015
"5887",-88.1666,35.1632,23,2015
"5888",-96.3667,29.6344,53,2015
"5889",-96.8833,28.2333,2,2015
"5890",-97.698,30.1834,69,2015
"5891",-95.0489,29.5498,106,2015
"5892",-98.3944,26.2235,2,2015
"5893",-97.2484,30.0866,61,2015
"5894",-94.2,30.7667,20,2015
"5895",-95.5699,29.7715,73,2015
"5896",-98.275,30.7514,4,2015
"5897",-98.7901,29.8666,1,2015
"5898",-94.4668,29.5504,35,2015
"5899",-95.5657,29.1521,19,2015
"5900",-97.45,30.9667,10,2015
"5901",-97.4748,25.9328,1,2015
"5902",-95.6688,29.3734,35,2015
"5903",-97.5833,27.8334,9,2015
"5904",-96.951,32.5931,57,2015
"5905",-97.2938,27.6584,4,2015
"5906",-98.3082,28.4913,17,2015
"5907",-96.3175,30.593,30,2015
"5908",-95.89,29.9561,26,2015
"5909",-96.8312,32.8258,17,2015
"5910",-100.9585,29.4651,0,2015
"5911",-95.3551,29.0172,34,2015
"5912",-97.4715,32.7661,7,2015
"5913",-94.8333,29.3333,8,2015
"5914",-96,30.5833,43,2015
"5915",-96.8635,28.533,90,2015
"5916",-97.4019,30.7062,12,2015
"5917",-97.7395,30.6999,3,2015
"5918",-96.7444,33.7807,20,2015
"5919",-95.322,29.731,65,2015
"5920",-94.9492,29.7497,39,2015
"5921",-95.552,30.7156,76,2015
"5922",-97.8551,27.4658,1,2015
"5923",-94.7162,32.3765,64,2015
"5924",-95.9167,32.7667,88,2015
"5925",-94.5947,32.8001,101,2015
"5926",-97.4397,30.2209,6,2015
"5927",-96.5363,32.9296,10,2015
"5928",-97.9649,26.4849,1,2015
"5929",-101.7925,33.5849,1,2015
"5930",-96.9929,33.0301,17,2015
"5931",-96.6154,33.1585,6,2015
"5932",-95.9833,28.6833,21,2015
"5933",-94.6563,31.5332,244,2015
"5934",-98.1167,29.7,34,2015
"5935",-93.905,30.0741,127,2015
"5936",-94.7263,29.8776,256,2015
"5937",-97.1,27.8502,8,2015
"5938",-94.9459,30.6331,52,2015
"5939",-97.5833,29.5833,19,2015
"5940",-95.7664,31.7624,16,2015
"5941",-96.0728,32.0299,22,2015
"5942",-97.1167,28.0669,6,2015
"5943",-98.1917,26.1492,0,2015
"5944",-95.5667,28.8667,19,2015
"5945",-95.4432,30.1268,32,2015
"5946",-95.0967,30.1672,69,2015
"5947",-93.9563,29.7334,18,2015
"5948",-98.608,29.3148,10,2015
"5949",-96.6577,32.6407,12,2015
"5950",-94.3167,30.5168,74,2015
"5951",-94.2082,33.2784,36,2015
"5952",-94.98,30.286,62,2015
"5953",-94.421,31.961,55,2015
"5954",-95.2991,32.2777,48,2015
"5955",-99.7862,29.2096,3,2015
"5956",-97.1167,32.7667,6,2015
"5957",-97.0784,28.8723,24,2015
"5958",-97.0451,31.5194,3,2015
"5959",-99.4328,30.0893,1,2015
"5960",-98.0296,30.3553,14,2015
"5961",-97.4171,28.1136,2,2015
"5962",-76,36.65,8,2015
"5963",-77.3287,38.3703,2,2015
"5964",-80.469,37.2153,2,2015
"5965",-78.8101,36.7327,5,2015
"5966",-78.5667,38.0668,1,2015
"5967",-75.941,37.1899,10,2015
"5968",-77.6744,38.2911,21,2015
"5969",-75.3669,37.9672,9,2015
"5970",-76.4814,36.6645,5,2015
"5971",-77.2842,37.367,2,2015
"5972",-77.8139,38.085,1,2015
"5973",-76.0994,36.8508,23,2015
"5974",-76.3143,37.4399,8,2015
"5975",-76.3956,37.0799,9,2015
"5976",-77.5408,38.6701,1,2015
"5977",-76.4333,36.8472,22,2015
"5978",-75.7859,37.4373,14,2015
"5979",-78.4572,38.5948,1,2015
"5980",-77.0313,37.6809,4,2015
"5981",-76.6987,37.2792,8,2015
"5982",-75.6998,37.6707,18,2015
"5983",-73.3023,44.1833,1,2015
"5984",-86.28,34.38,59,1981
"5985",-88.13,30.3,5,1981
"5986",-88.07,30.67,14,1981
"5987",-86.76,33.47,47,1981
"5988",-85.09,31.99,32,1981
"5989",-87.9,30.23,5,1981
"5990",-87.63,30.32,102,1981
"5991",-87.58,33.24,15,1981
"5992",-86.88,34.6,13,1981
"5993",-93.23,33.27,14,1981
"5994",-92.62,33.28,7,1981
"5995",-92,34.22,9,1981
"5996",-92.27,35.65,6,1981
"5997",-93.05,34.13,78,1981
"5998",-92.68,36.98,8,1981
"5999",-92.42,35.09,19,1981
"6000",-92.97,34.72,122,1981
"6001",-92.07,33.15,77,1981
"6002",-92.28,34.76,4,1981
"6003",-94.23,34.58,14,1981
"6004",-93.92,33.47,3,1981
"6005",-73.61,41.08,1,1981
"6006",-72.43,41.29,0,1981
"6007",-75.48,39.22,1,1981
"6008",-75.11,38.6,1,1981
"6009",-80.57,27.87,100,1981
"6010",-82.7,28.25,12,1981
"6011",-81.38,28.53,23,1981
"6012",-85.67,30.19,57,1981
"6013",-82.32,28.55,28,1981
"6014",-83.01,29.19,8,1981
"6015",-80.7,28.36,29,1981
"6016",-81.52,26.37,4,1981
"6017",-80.19,25.84,0,1981
"6018",-80.22,26.14,4,1981
"6019",-81.99,26.56,37,1981
"6020",-80.38,27.42,8,1981
"6021",-82.31,29.6,36,1981
"6022",-82.76,30.34,1,1981
"6023",-81.49,30.42,50,1981
"6024",-81.39,28.21,44,1981
"6025",-81.85,28.03,7,1981
"6026",-81.52,27.89,2,1981
"6027",-85.27,30.72,42,1981
"6028",-80.68,28.62,1,1981
"6029",-82.24,27.23,2,1981
"6030",-81.76,26.13,80,1981
"6031",-82.74,28.07,120,1981
"6032",-87.37,30.33,35,1981
"6033",-87.15,30.45,52,1981
"6034",-85.3,29.77,21,1981
"6035",-81.32,29.93,10,1981
"6036",-82.16,26.46,1,1981
"6037",-84.22,30.15,64,1981
"6038",-82.68,27.8,12,1981
"6039",-82.5,27.28,20,1981
"6040",-80.25,27.18,23,1981
"6041",-82.46,28.01,47,1981
"6042",-82.38,27,6,1981
"6043",-80.13,26.57,25,1981
"6044",-81.3,29.05,10,1981
"6045",-81.61,28.73,3,1981
"6046",-83.72,33.05,8,1981
"6047",-84.42,31.43,56,1981
"6048",-83.38,33.93,15,1981
"6049",-84.67,33.97,147,1981
"6050",-82.02,33.44,1,1981
"6051",-84.63,30.88,21,1981
"6052",-84.84,32.82,45,1981
"6053",-84.65,34.88,1,1981
"6054",-85,32.59,39,1981
"6055",-84.97,34.77,7,1981
"6056",-82.92,32.63,6,1981
"6057",-81.43,31.11,15,1981
"6058",-81.29,31.68,3,1981
"6059",-83.67,32.83,2,1981
"6060",-81.47,31.47,50,1981
"6061",-91.97,32.57,5,1981
"6062",-92.95,32.57,77,1981
"6063",-89.38,29.3,1,1981
"6064",-93.45,29.8,4,1981
"6065",-89.98,29.97,6,1981
"6066",-91.12,30.37,8,1981
"6067",-93.71,29.8,1,1981
"6068",-92.38,30.76,61,1981
"6069",-90.47,30.09,5,1981
"6070",-93.89,32.54,43,1981
"6071",-91.38,30.75,9,1981
"6072",-71.17,42.6,0,1981
"6073",-70,41.72,5,1981
"6074",-75.83,38.9,3,1981
"6075",-76.79,38.99,1,1981
"6076",-75.76,38.03,10,1981
"6077",-76.19,39.14,3,1981
"6078",-75.21,38.31,10,1981
"6079",-76.42,38.11,11,1981
"6080",-75.73,38.33,21,1981
"6081",-76.04,38.36,4,1981
"6082",-77.33,39.07,1,1981
"6083",-76.25,38.75,21,1981
"6084",-67.65,44.54,1,1981
"6085",-68.68,44.91,0,1981
"6086",-83.45,41.87,1,1981
"6087",-88.78,33.28,9,1981
"6088",-89.75,33.83,3,1981
"6089",-90.13,34.76,2,1981
"6090",-89.32,31.31,19,1981
"6091",-90,32.45,25,1981
"6092",-88.74,30.43,73,1981
"6093",-91.38,31.62,2,1981
"6094",-89.5,30.29,13,1981
"6095",-89.72,34.47,3,1981
"6096",-90.91,32.31,5,1981
"6097",-78.83,35.43,10,1981
"6098",-75.72,36.02,52,1981
"6099",-79.75,36.42,1,1981
"6100",-75.55,35.78,5,1981
"6101",-75.61,35.22,7,1981
"6102",-79.06,35.91,36,1981
"6103",-80.88,35.18,9,1981
"6104",-78.89,36.09,4,1981
"6105",-79.84,36.12,6,1981
"6106",-80.9,35.9,2,1981
"6107",-79.04,35.7,19,1981
"6108",-76.71,34.76,8,1981
"6109",-78.66,35.76,24,1981
"6110",-77.57,36.4,4,1981
"6111",-79.32,35.22,57,1981
"6112",-77.89,34.14,9,1981
"6113",-80.31,36.08,7,1981
"6114",-74.88,39.01,1,1981
"6115",-74.74,39.77,1,1981
"6116",-74.66,40.34,2,1981
"6117",-74.35,40.52,1,1981
"6118",-74.73,40.19,1,1981
"6119",-104.5,32.18,1,1981
"6120",-64.97,43.78,0,1981
"6121",-63.63,44.57,3,1981
"6122",-81.97,42.32,1,1981
"6123",-81.62,33.56,26,1981
"6124",-79.7,32.93,103,1981
"6125",-81.22,34.7,8,1981
"6126",-80.92,33.93,32,1981
"6127",-80.75,32.2,347,1981
"6128",-79.09,33.49,12,1981
"6129",-79.4,33.1,30,1981
"6130",-79.74,34.22,34,1981
"6131",-81.62,33.2,72,1981
"6132",-87.12,36.32,2,1981
"6133",-85.23,35.1,10,1981
"6134",-84.92,35.37,2,1981
"6135",-86.66,36.19,1,1981
"6136",-84.08,35.91,0,1981
"6137",-89.93,35.15,2,1981
"6138",-97.33,27.33,0,1981
"6139",-95.55,29.75,31,1981
"6140",-93.85,30.02,12,1981
"6141",-95.45,30.13,438,1981
"6142",-95.63,30.45,402,1981
"6143",-95.32,30.87,113,1981
"6144",-96.37,29.63,2,1981
"6145",-96.88,28.23,1,1981
"6146",-97.7,30.18,2,1981
"6147",-97.25,30.09,36,1981
"6148",-94.2,30.77,3,1981
"6149",-95.36,29.02,1,1981
"6150",-94.95,29.75,56,1981
"6151",-95.55,30.72,27,1981
"6152",-95.08,30.72,135,1981
"6153",-94.66,31.53,97,1981
"6154",-94.73,29.88,51,1981
"6155",-95.77,31.76,2,1981
"6156",-98.19,26.15,19,1981
"6157",-98.62,29.32,3,1981
"6158",-94.32,30.52,4,1981
"6159",-94.21,33.28,28,1981
"6160",-94.42,31.96,31,1981
"6161",-95.3,32.28,6,1981
"6162",-76,36.65,5,1981
"6163",-78.57,38.07,1,1981
"6164",-75.94,37.19,21,1981
"6165",-75.37,37.97,25,1981
"6166",-79.42,36.59,2,1981
"6167",-77.28,37.37,4,1981
"6168",-76.1,36.85,30,1981
"6169",-79.19,37.4,1,1981
"6170",-76.31,37.44,7,1981
"6171",-76.4,37.08,1,1981
"6172",-78.46,38.59,1,1981
"6173",-76.7,37.28,54,1981
"6174",-75.7,37.67,28,1981
"6175",-82.2,38.5,1,1981
"6176",-86.28,34.38,68,1982
"6177",-88.13,30.3,10,1982
"6178",-88.07,30.67,7,1982
"6179",-86.76,33.47,78,1982
"6180",-85.09,31.99,20,1982
"6181",-87.9,30.23,8,1982
"6182",-87.63,30.32,235,1982
"6183",-87.58,33.24,31,1982
"6184",-86.88,34.6,8,1982
"6185",-93.23,33.27,2,1982
"6186",-92.62,33.28,25,1982
"6187",-92,34.22,67,1982
"6188",-92.27,35.65,2,1982
"6189",-90.77,35.83,1,1982
"6190",-93.37,36.02,2,1982
"6191",-93.05,34.13,15,1982
"6192",-92.42,35.09,10,1982
"6193",-92.97,34.72,196,1982
"6194",-92.07,33.15,54,1982
"6195",-91.9,34.75,2,1982
"6196",-94.23,34.58,31,1982
"6197",-64.76,32.31,1,1982
"6198",-75.48,39.22,1,1982
"6199",-75.11,38.6,4,1982
"6200",-80.57,27.87,25,1982
"6201",-81.13,27.9,6,1982
"6202",-82.7,28.25,10,1982
"6203",-81.38,28.53,21,1982
"6204",-82.56,27.5,20,1982
"6205",-85.67,30.19,12,1982
"6206",-82.32,28.55,70,1982
"6207",-86.52,30.45,32,1982
"6208",-83.01,29.19,3,1982
"6209",-80.7,28.36,13,1982
"6210",-81.52,26.37,6,1982
"6211",-80.19,25.84,0,1982
"6212",-80.22,26.14,1,1982
"6213",-81.99,26.56,10,1982
"6214",-80.38,27.42,13,1982
"6215",-82.31,29.6,47,1982
"6216",-82.76,30.34,61,1982
"6217",-81.49,30.42,23,1982
"6218",-81.39,28.21,10,1982
"6219",-81.85,28.03,4,1982
"6220",-81.52,27.89,26,1982
"6221",-85.27,30.72,123,1982
"6222",-82.24,27.23,15,1982
"6223",-81.76,26.13,61,1982
"6224",-82.74,28.07,45,1982
"6225",-87.37,30.33,54,1982
"6226",-87.15,30.45,44,1982
"6227",-85.3,29.77,33,1982
"6228",-81.32,29.93,7,1982
"6229",-84.22,30.15,92,1982
"6230",-82.68,27.8,20,1982
"6231",-82.5,27.28,5,1982
"6232",-80.25,27.18,10,1982
"6233",-82.46,28.01,8,1982
"6234",-82.38,27,28,1982
"6235",-80.13,26.57,36,1982
"6236",-81.3,29.05,6,1982
"6237",-81.61,28.73,1,1982
"6238",-83.72,33.05,60,1982
"6239",-84.42,31.43,17,1982
"6240",-83.38,33.93,24,1982
"6241",-84.67,33.97,87,1982
"6242",-82.02,33.44,3,1982
"6243",-84.63,30.88,71,1982
"6244",-84.84,32.82,28,1982
"6245",-84.65,34.88,0,1982
"6246",-85,32.59,21,1982
"6247",-84.97,34.77,5,1982
"6248",-82.92,32.63,55,1982
"6249",-81.43,31.11,52,1982
"6250",-83.67,32.83,9,1982
"6251",-84.62,33.35,127,1982
"6252",-81.47,31.47,64,1982
"6253",-91.97,32.57,8,1982
"6254",-92.95,32.57,7,1982
"6255",-89.38,29.3,1,1982
"6256",-93.45,29.8,16,1982
"6257",-89.98,29.97,17,1982
"6258",-91.12,30.37,7,1982
"6259",-93.71,29.8,3,1982
"6260",-92.1,30.19,0,1982
"6261",-93.06,31.82,1,1982
"6262",-92.38,30.76,117,1982
"6263",-90.47,30.09,14,1982
"6264",-93.89,32.54,48,1982
"6265",-91.38,30.75,16,1982
"6266",-70,41.72,5,1982
"6267",-70.09,41.29,1,1982
"6268",-70.6,41.87,3,1982
"6269",-76.51,39,1,1982
"6270",-75.76,38.03,6,1982
"6271",-76.19,39.14,1,1982
"6272",-75.21,38.31,28,1982
"6273",-76.42,38.11,12,1982
"6274",-75.73,38.33,15,1982
"6275",-76.04,38.36,8,1982
"6276",-76.25,38.75,12,1982
"6277",-68.31,44.34,3,1982
"6278",-94.4,38.95,1,1982
"6279",-88.78,33.28,38,1982
"6280",-89.75,33.83,6,1982
"6281",-90.13,34.76,1,1982
"6282",-89.32,31.31,63,1982
"6283",-90,32.45,46,1982
"6284",-88.74,30.43,50,1982
"6285",-91.38,31.62,1,1982
"6286",-89.5,30.29,15,1982
"6287",-89.72,34.47,3,1982
"6288",-90.91,32.31,17,1982
"6289",-90.99,33.1,1,1982
"6290",-78.83,35.43,9,1982
"6291",-75.72,36.02,30,1982
"6292",-82.4,35.6,1,1982
"6293",-75.55,35.78,5,1982
"6294",-76.93,35.47,6,1982
"6295",-75.61,35.22,15,1982
"6296",-79.06,35.91,47,1982
"6297",-80.88,35.18,6,1982
"6298",-78.89,36.09,1,1982
"6299",-79.04,35.7,57,1982
"6300",-76.13,35.45,7,1982
"6301",-76.71,34.76,32,1982
"6302",-78.66,35.76,26,1982
"6303",-79.32,35.22,17,1982
"6304",-77.89,34.14,12,1982
"6305",-80.31,36.08,4,1982
"6306",-71.02,43.12,1,1982
"6307",-75.2,39.33,1,1982
"6308",-74.4,40.7,1,1982
"6309",-74.74,39.77,3,1982
"6310",-74.35,39.6,1,1982
"6311",-78.97,43,0,1982
"6312",-75.32,43.08,1,1982
"6313",-94.68,34.2,4,1982
"6314",-75.7,45.42,1,1982
"6315",-76.36,39.99,1,1982
"6316",-76.17,39.82,2,1982
"6317",-68.43,48.42,1,1982
"6318",-80.37,33.48,33,1982
"6319",-81.62,33.56,46,1982
"6320",-79.7,32.93,241,1982
"6321",-81.22,34.7,40,1982
"6322",-82.84,34.63,6,1982
"6323",-80.92,33.93,15,1982
"6324",-80.22,34.5,11,1982
"6325",-82.32,34.78,7,1982
"6326",-80.75,32.2,231,1982
"6327",-79.09,33.49,44,1982
"6328",-79.4,33.1,75,1982
"6329",-79.74,34.22,1,1982
"6330",-81.62,33.2,69,1982
"6331",-86.9,35.55,4,1982
"6332",-85.23,35.1,11,1982
"6333",-84.92,35.37,9,1982
"6334",-89.93,35.15,5,1982
"6335",-95.07,29.55,54,1982
"6336",-97.58,29.6,2,1982
"6337",-95.55,29.75,39,1982
"6338",-95.75,29.92,14,1982
"6339",-95.45,30.13,21,1982
"6340",-95.63,30.45,166,1982
"6341",-95.32,30.87,476,1982
"6342",-96.37,29.63,16,1982
"6343",-97.7,30.18,2,1982
"6344",-97.25,30.09,118,1982
"6345",-94.2,30.77,3,1982
"6346",-94.47,29.55,3,1982
"6347",-96.32,30.59,12,1982
"6348",-95.36,29.02,40,1982
"6349",-94.95,29.75,97,1982
"6350",-95.55,30.72,84,1982
"6351",-95.08,30.72,276,1982
"6352",-94.59,32.8,26,1982
"6353",-94.66,31.53,67,1982
"6354",-94.73,29.88,9,1982
"6355",-95.77,31.76,6,1982
"6356",-98.62,29.32,1,1982
"6357",-94.32,30.52,22,1982
"6358",-94.21,33.28,10,1982
"6359",-96.1,32.15,1,1982
"6360",-94.42,31.96,59,1982
"6361",-95.3,32.28,9,1982
"6362",-97.05,31.52,1,1982
"6363",-97.42,28.11,1,1982
"6364",-77.2,38.7,1,1982
"6365",-76,36.65,24,1982
"6366",-78.57,38.07,2,1982
"6367",-75.94,37.19,3,1982
"6368",-75.37,37.97,24,1982
"6369",-77.28,37.37,2,1982
"6370",-76.1,36.85,50,1982
"6371",-79.19,37.4,5,1982
"6372",-76.31,37.44,19,1982
"6373",-76.4,37.08,2,1982
"6374",-78.17,39.05,1,1982
"6375",-78.46,38.59,0,1982
"6376",-76.7,37.28,12,1982
"6377",-75.7,37.67,11,1982
"6378",-77.85,39.33,1,1982
"6379",-87.03,33.52,49,1983
"6380",-86.28,34.38,101,1983
"6381",-86.76,33.47,23,1983
"6382",-88.13,30.34,181,1983
"6383",-85.09,31.99,31,1983
"6384",-87.9,30.23,10,1983
"6385",-87.63,30.32,124,1983
"6386",-87.95,30.75,84,1983
"6387",-87.58,33.24,45,1983
"6388",-86.88,34.6,7,1983
"6389",-93.23,33.27,7,1983
"6390",-92.62,33.28,1,1983
"6391",-92.27,35.65,6,1983
"6392",-90.77,35.83,2,1983
"6393",-93.05,34.13,118,1983
"6394",-92.42,35.09,1,1983
"6395",-92.97,34.72,138,1983
"6396",-92.28,34.76,2,1983
"6397",-94.23,34.58,52,1983
"6398",-72.43,41.29,1,1983
"6399",-77.07,38.87,2,1983
"6400",-75.19,38.81,0,1983
"6401",-75.63,39.48,0,1983
"6402",-75.57,38.58,5,1983
"6403",-80.57,27.87,3,1983
"6404",-81.13,27.9,18,1983
"6405",-82.7,28.25,16,1983
"6406",-82.28,28.78,50,1983
"6407",-82.56,27.5,6,1983
"6408",-85.67,30.19,150,1983
"6409",-82.32,28.55,47,1983
"6410",-86.52,30.45,60,1983
"6411",-83.01,29.19,18,1983
"6412",-80.7,28.36,23,1983
"6413",-81.52,26.37,6,1983
"6414",-80.19,25.84,14,1983
"6415",-81.15,28.71,79,1983
"6416",-80.22,26.14,9,1983
"6417",-81.99,26.56,4,1983
"6418",-80.38,27.42,24,1983
"6419",-82.31,29.6,147,1983
"6420",-82.81,27.5,7,1983
"6421",-82.76,30.34,71,1983
"6422",-81.49,30.42,41,1983
"6423",-81.39,28.21,11,1983
"6424",-81.85,28.03,9,1983
"6425",-81.35,24.67,3,1983
"6426",-81.52,27.89,24,1983
"6427",-85.27,30.72,146,1983
"6428",-80.68,28.62,8,1983
"6429",-82.24,27.23,12,1983
"6430",-81.76,26.13,46,1983
"6431",-82.74,28.07,35,1983
"6432",-87.37,30.33,36,1983
"6433",-87.15,30.45,21,1983
"6434",-85.3,29.77,23,1983
"6435",-81.32,29.93,4,1983
"6436",-84.22,30.15,28,1983
"6437",-82.68,27.8,15,1983
"6438",-82.5,27.28,18,1983
"6439",-80.25,27.18,4,1983
"6440",-82.46,28.01,12,1983
"6441",-82.38,27,18,1983
"6442",-80.13,26.57,47,1983
"6443",-81.3,29.05,23,1983
"6444",-83.72,33.05,36,1983
"6445",-84.42,31.43,9,1983
"6446",-83.38,33.93,40,1983
"6447",-84.67,33.97,72,1983
"6448",-82.02,33.44,5,1983
"6449",-84.63,30.88,59,1983
"6450",-84.84,32.82,60,1983
"6451",-84.65,34.88,1,1983
"6452",-85,32.59,35,1983
"6453",-84.97,34.77,5,1983
"6454",-82.92,32.63,23,1983
"6455",-81.43,31.11,15,1983
"6456",-81.29,31.68,47,1983
"6457",-83.67,32.83,25,1983
"6458",-82.13,30.8,14,1983
"6459",-84.62,33.35,157,1983
"6460",-81.47,31.47,49,1983
"6461",-89.02,37.72,1,1983
"6462",-85.63,37.9,5,1983
"6463",-84.85,38.23,0,1983
"6464",-92.95,32.57,2,1983
"6465",-93.45,29.8,15,1983
"6466",-89.98,29.97,19,1983
"6467",-89.98,30.37,74,1983
"6468",-91.12,30.37,6,1983
"6469",-92.24,32.66,80,1983
"6470",-93.71,29.8,5,1983
"6471",-93.06,31.82,10,1983
"6472",-92.38,30.76,101,1983
"6473",-90.47,30.09,14,1983
"6474",-93.89,32.54,46,1983
"6475",-91.38,30.75,18,1983
"6476",-70.62,41.65,2,1983
"6477",-70,41.72,3,1983
"6478",-70.52,41.36,1,1983
"6479",-70.09,41.29,0,1983
"6480",-70.6,41.87,3,1983
"6481",-75.83,38.9,13,1983
"6482",-76.51,39,9,1983
"6483",-75.76,38.03,13,1983
"6484",-76.19,39.14,5,1983
"6485",-75.21,38.31,1,1983
"6486",-76.42,38.11,6,1983
"6487",-75.73,38.33,20,1983
"6488",-76.04,38.36,6,1983
"6489",-76.25,38.75,7,1983
"6490",-70.63,43.18,1,1983
"6491",-91.57,37.96,1,1983
"6492",-88.78,33.28,106,1983
"6493",-89.75,33.83,11,1983
"6494",-90.13,34.76,1,1983
"6495",-89.32,31.31,52,1983
"6496",-90,32.45,63,1983
"6497",-88.74,30.43,120,1983
"6498",-91.38,31.62,5,1983
"6499",-89.5,30.29,66,1983
"6500",-89.72,34.47,8,1983
"6501",-90.91,32.31,9,1983
"6502",-64.79,46.09,0,1983
"6503",-77.07,35.08,20,1983
"6504",-81.13,35.27,3,1983
"6505",-75.72,36.02,25,1983
"6506",-79.75,36.42,2,1983
"6507",-75.55,35.78,6,1983
"6508",-76.93,35.47,11,1983
"6509",-75.61,35.22,20,1983
"6510",-79.06,35.91,54,1983
"6511",-80.88,35.18,8,1983
"6512",-78.89,36.09,9,1983
"6513",-81.75,36.19,1,1983
"6514",-79.84,36.12,1,1983
"6515",-79.04,35.7,40,1983
"6516",-76.13,35.45,22,1983
"6517",-76.71,34.76,10,1983
"6518",-76.65,35.14,1,1983
"6519",-78.66,35.76,33,1983
"6520",-77.57,36.4,18,1983
"6521",-78.82,35.41,3,1983
"6522",-79.32,35.22,50,1983
"6523",-77.89,34.14,19,1983
"6524",-80.31,36.08,3,1983
"6525",-74.88,39.01,2,1983
"6526",-74.35,39.6,6,1983
"6527",-52.72,47.58,1,1983
"6528",-64.97,43.78,1,1983
"6529",-64.25,45.73,2,1983
"6530",-63.38,44.68,4,1983
"6531",-78.97,43,2,1983
"6532",-73.25,40.7,1,1983
"6533",-72.78,40.83,3,1983
"6534",-72,41.05,1,1983
"6535",-72.45,40.86,1,1983
"6536",-82.37,39.48,2,1983
"6537",-84.3,39.1,1,1983
"6538",-83.53,41.65,1,1983
"6539",-94.68,34.2,6,1983
"6540",-75.7,45.42,0,1983
"6541",-79.37,43.12,1,1983
"6542",-75.37,39.9,1,1983
"6543",-71.16,41.54,1,1983
"6544",-80.37,33.48,64,1983
"6545",-81.62,33.56,82,1983
"6546",-79.7,32.93,117,1983
"6547",-81.22,34.7,1,1983
"6548",-82.84,34.63,11,1983
"6549",-80.92,33.93,31,1983
"6550",-80.22,34.5,24,1983
"6551",-82.32,34.78,16,1983
"6552",-80.75,32.2,375,1983
"6553",-79.09,33.49,16,1983
"6554",-79.4,33.1,170,1983
"6555",-79.74,34.22,40,1983
"6556",-81.62,33.2,12,1983
"6557",-86.9,35.55,2,1983
"6558",-85.23,35.1,11,1983
"6559",-84.92,35.37,13,1983
"6560",-84.08,35.91,1,1983
"6561",-89.93,35.15,2,1983
"6562",-95.07,29.55,6,1983
"6563",-95.55,29.75,9,1983
"6564",-95.75,29.92,15,1983
"6565",-95.45,30.13,154,1983
"6566",-95.32,30.87,25,1983
"6567",-97.25,30.09,44,1983
"6568",-94.2,30.77,4,1983
"6569",-95.57,29.15,1,1983
"6570",-96.32,30.59,2,1983
"6571",-95.36,29.02,5,1983
"6572",-94.95,29.75,77,1983
"6573",-95.55,30.72,89,1983
"6574",-95.08,30.72,20,1983
"6575",-94.59,32.8,34,1983
"6576",-94.66,31.53,196,1983
"6577",-94.73,29.88,12,1983
"6578",-95.77,31.76,2,1983
"6579",-94.32,30.52,24,1983
"6580",-94.21,33.28,8,1983
"6581",-94.42,31.96,80,1983
"6582",-95.3,32.28,15,1983
"6583",-76,36.65,20,1983
"6584",-75.94,37.19,13,1983
"6585",-75.37,37.97,29,1983
"6586",-76.1,36.85,9,1983
"6587",-79.19,37.4,6,1983
"6588",-76.31,37.44,11,1983
"6589",-76.4,37.08,5,1983
"6590",-78.17,39.05,1,1983
"6591",-79.94,37.3,1,1983
"6592",-78.46,38.59,1,1983
"6593",-76.7,37.28,10,1983
"6594",-75.7,37.67,34,1983
"6595",-82.2,38.5,1,1983
"6596",-87.03,33.52,79,1984
"6597",-86.28,34.38,33,1984
"6598",-86.76,33.47,42,1984
"6599",-88.13,30.34,40,1984
"6600",-85.09,31.99,29,1984
"6601",-87.9,30.23,11,1984
"6602",-87.63,30.32,197,1984
"6603",-87.95,30.75,30,1984
"6604",-87.58,33.24,9,1984
"6605",-86.88,34.6,7,1984
"6606",-93.23,33.27,187,1984
"6607",-92.62,33.28,134,1984
"6608",-92,34.22,56,1984
"6609",-92.27,35.65,1,1984
"6610",-93.05,34.13,34,1984
"6611",-92.97,34.72,75,1984
"6612",-92.07,33.15,47,1984
"6613",-91.9,34.75,4,1984
"6614",-92.28,34.76,8,1984
"6615",-94.23,34.58,30,1984
"6616",-93.92,33.47,10,1984
"6617",-91.12,34.31,4,1984
"6618",-77.92,24.88,33,1984
"6619",-117.12,32.65,1,1984
"6620",-73.61,41.08,1,1984
"6621",-73.28,41.54,1,1984
"6622",-75.11,38.6,2,1984
"6623",-75.57,38.58,9,1984
"6624",-75.64,39.75,1,1984
"6625",-80.57,27.87,13,1984
"6626",-82.7,28.25,23,1984
"6627",-82.28,28.78,3,1984
"6628",-82.56,27.5,1,1984
"6629",-85.67,30.19,18,1984
"6630",-82.32,28.55,57,1984
"6631",-86.52,30.45,29,1984
"6632",-83.01,29.19,18,1984
"6633",-80.7,28.36,22,1984
"6634",-81.52,26.37,50,1984
"6635",-81.15,28.71,56,1984
"6636",-80.22,26.14,3,1984
"6637",-81.99,26.56,4,1984
"6638",-80.38,27.42,9,1984
"6639",-82.31,29.6,62,1984
"6640",-82.76,30.34,26,1984
"6641",-81.49,30.42,35,1984
"6642",-81.39,28.21,25,1984
"6643",-81.85,28.03,23,1984
"6644",-81.52,27.89,7,1984
"6645",-85.27,30.72,119,1984
"6646",-80.68,28.62,1,1984
"6647",-82.24,27.23,19,1984
"6648",-81.76,26.13,61,1984
"6649",-82.74,28.07,48,1984
"6650",-87.37,30.33,104,1984
